Type,T_MtoP,T_PtoI,T_ItoD,I_MtoP,I_PtoI,I_ItoD,M_MtoP,M_PtoI,M_ItoD,R_MtoP,R_PtoI,R_ItoD,P_MtoP,P_PtoI,P_ItoD
4,0,0.833353519,0.921533465,0.999731004,0.99320668,0.995580196,0.211019173,0.13040854,0.800054729,0.200524926,0.137276039,0.804221511,0.182203591,0.129762352,0.806073606
4,0,0.830682874,0.917745292,0.999732137,0.993196011,0.995573401,0.206084639,0.128833294,0.800761819,0.196103245,0.136644378,0.805053294,0.179094553,0.130699024,0.807025671
4,0,0.829153776,0.914755642,0.999734223,0.993181586,0.99556458,0.200460017,0.125928611,0.801277041,0.191891015,0.136099577,0.805858433,0.176373199,0.131493688,0.807851434
4,0,0.827961564,0.912955523,0.999735594,0.993168354,0.995556176,0.197490484,0.12662521,0.802133501,0.188147068,0.13530153,0.806490302,0.17365779,0.132173389,0.808642685
4,0,0.827584207,0.912528872,0.999738812,0.993158162,0.995550275,0.195149615,0.126819208,0.802713156,0.1851767,0.135199174,0.807129145,0.171096295,0.132391781,0.809280813
4,0,0.8240453,0.907313228,0.999742806,0.993155241,0.995549142,0.194116384,0.128029004,0.803263187,0.182240486,0.135116264,0.807764053,0.168891072,0.132474348,0.809801459
4,0,0.823103547,0.903741002,0.999747455,0.993153989,0.995549202,0.192925856,0.128759056,0.803723216,0.179599151,0.13557075,0.80847168,0.166572183,0.132355899,0.810295939
4,0,0.820256472,0.898941517,0.999754608,0.993143678,0.995543599,0.19192794,0.130782902,0.804479063,0.178305894,0.135714889,0.808797777,0.164656669,0.132334828,0.810722172
4,0,0.817055285,0.896622419,0.999758303,0.993132412,0.995537341,0.190704376,0.135619298,0.806019425,0.177643001,0.13593559,0.809003174,0.162803352,0.132153109,0.811093509
4,0,0.81643796,0.890257716,0.999759197,0.993105292,0.995521069,0.190042555,0.140059799,0.807330251,0.177170664,0.136306003,0.809205234,0.161383316,0.131841987,0.811335206
4,0,0.817869067,0.889042318,0.999760389,0.993077695,0.995505035,0.189235389,0.142939284,0.808259428,0.176829815,0.136708513,0.809386015,0.160170227,0.131620392,0.811552346
4,0,0.818947136,0.888470769,0.999761581,0.993039846,0.995483279,0.188656777,0.143705711,0.808587253,0.176500544,0.137151822,0.809574366,0.159302443,0.131515443,0.811720788
4,0,0.820756495,0.888126671,0.999757051,0.993018985,0.995471656,0.188639298,0.143879041,0.808636189,0.176188409,0.137484223,0.809730411,0.158667088,0.131665424,0.81190151
4,0,0.822161853,0.890142262,0.99974674,0.993010283,0.995466232,0.188752934,0.14394483,0.808628023,0.175733954,0.137423635,0.809816062,0.157556877,0.132311806,0.812313855
4,0,0.823925495,0.890739024,0.999727309,0.993035734,0.99548167,0.188698888,0.143996984,0.808653593,0.175339893,0.136623964,0.809696853,0.156026334,0.133098841,0.81285435
4,0,0.824974656,0.892199516,0.999689341,0.993078411,0.99550724,0.188317046,0.144006178,0.808740914,0.175192535,0.13619642,0.80961889,0.154273361,0.133716166,0.813401163
4,0,0.827617228,0.889678597,0.999631703,0.993148088,0.995549202,0.187875345,0.14382562,0.808791459,0.174736157,0.135445729,0.809525669,0.152520686,0.134683371,0.814034164
4,0,0.828838825,0.888008595,0.999580026,0.993190825,0.995573997,0.187284306,0.14346841,0.808829844,0.174263269,0.135031223,0.80952394,0.150799334,0.135348231,0.814584494
4,0,0.828873456,0.887376547,0.999516547,0.993217647,0.995587111,0.186733007,0.142910108,0.808807015,0.173832759,0.134789392,0.809556246,0.148909703,0.135813415,0.815120161
4,0,0.831874251,0.890631437,0.999448419,0.9932307,0.995591342,0.186158717,0.142341003,0.80878669,0.173386872,0.134454891,0.809568584,0.146987915,0.136242956,0.815652251
4,0,0.834072113,0.893520832,0.999383628,0.993220389,0.995580614,0.185130686,0.141659454,0.80883795,0.173117012,0.134284496,0.809584737,0.145430699,0.13654533,0.816070676
4,0,0.836128294,0.896278739,0.999316514,0.993199706,0.995563745,0.183948576,0.140897781,0.808903456,0.172643423,0.133924007,0.809596956,0.144654214,0.137166411,0.81639725
4,0,0.837001324,0.897640109,0.999248326,0.993169785,0.995541036,0.182891577,0.14019157,0.80895555,0.171666816,0.132311404,0.809399605,0.143822759,0.137505516,0.816666126
4,0,0.837309599,0.899555206,0.99919343,0.993141532,0.995519757,0.182162449,0.1394279,0.808918834,0.170966759,0.131533071,0.809354365,0.142971665,0.137562931,0.81686902
4,0,0.837029874,0.90027988,0.999138534,0.993100405,0.995490313,0.18092905,0.138115257,0.808852851,0.170590609,0.130633771,0.809205711,0.142079562,0.137493968,0.817049265
4,0,0.836287081,0.901341796,0.999077082,0.993052185,0.995456994,0.179389641,0.136648566,0.808817029,0.170163527,0.12910758,0.808906853,0.141265541,0.137336642,0.817190289
4,0,0.835365713,0.902248621,0.999012887,0.992996812,0.995419681,0.178172812,0.135262132,0.808728755,0.169655979,0.128315926,0.808815479,0.140362427,0.136842072,0.817268729
4,0,0.834340155,0.903508782,0.998921514,0.99290055,0.995354354,0.176424071,0.13269341,0.808454275,0.16885224,0.127003372,0.808656573,0.138699055,0.135950983,0.817415476
4,0,0.83410722,0.903737187,0.998890638,0.99287039,0.995334029,0.175897121,0.13195011,0.808379352,0.168347999,0.126119286,0.808541775,0.138123199,0.135615066,0.817460358
4,0,0.833375216,0.905920029,0.998815238,0.992836833,0.995310545,0.174959749,0.130608842,0.808241963,0.166984677,0.125050128,0.808572948,0.137362108,0.134980857,0.817472219
4,0,0.83259666,0.908160925,0.998728037,0.992823601,0.995300889,0.173648164,0.12885192,0.808082402,0.165792763,0.124367043,0.808665514,0.136686653,0.134500355,0.817502856
4,0,0.831843138,0.910575151,0.99863559,0.992826879,0.995301425,0.172500834,0.127459913,0.807979941,0.164932787,0.123555526,0.808650613,0.136072516,0.134119242,0.817544699
4,0,0.831245482,0.911377788,0.998537004,0.992837071,0.995305955,0.171420977,0.126403958,0.807949722,0.164380714,0.122869827,0.808598042,0.135639042,0.133804768,0.817563176
4,0,0.830455124,0.911376238,0.998436511,0.992861629,0.995320618,0.170412377,0.125427723,0.807923436,0.1638484,0.122135825,0.808529675,0.135251299,0.133559227,0.817588449
4,0,0.830100179,0.910923779,0.998331606,0.99291718,0.995355487,0.169655532,0.124564335,0.807870507,0.163515761,0.121413395,0.808418691,0.134795919,0.133178294,0.817595184
4,0,0.829769313,0.910849571,0.998217762,0.992981613,0.995396137,0.169010639,0.123725466,0.807798147,0.163746402,0.120341033,0.808090746,0.134284139,0.132779434,0.817609906
4,0,0.82945013,0.910789669,0.998108208,0.99302572,0.995422959,0.168380529,0.122897118,0.807726264,0.163674116,0.119254097,0.807827294,0.134208083,0.132420659,0.817539155
4,0,0.829500079,0.911394835,0.997983336,0.993091047,0.995463908,0.168218106,0.122040942,0.807540596,0.163438946,0.118298844,0.807635009,0.134036899,0.131767452,0.81741643
4,0,0.829453588,0.911798298,0.997843206,0.993193209,0.995527387,0.168033332,0.121048018,0.807324171,0.163583159,0.117330171,0.807351172,0.134048849,0.131253108,0.817287803
4,0,0.829191148,0.91136837,0.997711182,0.993293345,0.995589972,0.167770147,0.120045483,0.80712384,0.163534626,0.116797507,0.807224512,0.134271279,0.130852699,0.817139864
4,0,0.828960419,0.91154027,0.997579217,0.993398607,0.995655954,0.167694509,0.119151503,0.806908607,0.163398668,0.116306081,0.807128191,0.134496391,0.130360752,0.81696862
4,0,0.82856524,0.912880838,0.997441649,0.993478835,0.995704889,0.167596906,0.118428193,0.80674243,0.163302153,0.115928531,0.807052553,0.134733588,0.129873693,0.816796064
4,0,0.828168631,0.914172053,0.997295678,0.993549526,0.99574703,0.167619586,0.117927864,0.806606829,0.163222581,0.115680307,0.807005882,0.134953007,0.129409954,0.816633582
4,0,0.827824295,0.91537261,0.997148037,0.993609905,0.995782375,0.167547822,0.117603004,0.806538463,0.163132101,0.115454338,0.806968212,0.13510482,0.129086003,0.816519976
4,0,0.827669561,0.917279959,0.996992469,0.993651688,0.995805919,0.167449057,0.117303342,0.806482375,0.163032204,0.115300506,0.806950927,0.13522093,0.128792569,0.816422224
4,0,0.827962518,0.921398222,0.996856928,0.993694603,0.995830297,0.167278156,0.116974339,0.806436062,0.16295135,0.115160748,0.806932807,0.135264754,0.12854971,0.816352844
4,0,0.828589559,0.925430954,0.996721804,0.993713737,0.995839119,0.167126894,0.116717346,0.806403458,0.162768215,0.115003914,0.806933761,0.135223672,0.128290877,0.816298306
4,0,0.82886976,0.92735076,0.996565759,0.993731976,0.995846689,0.166933149,0.116479754,0.8063851,0.162476212,0.114908218,0.806974769,0.135173678,0.128128469,0.816270053
4,0,0.82897836,0.929244697,0.996439397,0.993756533,0.995859921,0.166697055,0.116243236,0.806377113,0.162036568,0.114811823,0.807049215,0.135155305,0.12804991,0.816254854
4,0,0.829055429,0.931207597,0.996320784,0.993772447,0.99586767,0.166368574,0.116036803,0.806398094,0.161569595,0.114756696,0.80714041,0.135132656,0.128007188,0.81624949
4,0,0.8299371,0.932628214,0.996200144,0.993770063,0.995864272,0.165789187,0.115788102,0.806464911,0.161114573,0.114774957,0.807247579,0.135078952,0.127911165,0.81623739
4,0,0.830333769,0.933737636,0.996131063,0.993752956,0.995851696,0.16547364,0.11569307,0.806511402,0.160838276,0.114819467,0.80732125,0.135055587,0.127869144,0.816232681
4,0,0.830732822,0.934288502,0.996054053,0.993739843,0.99584192,0.165011868,0.115619875,0.806596935,0.160318792,0.114917204,0.807463408,0.135026157,0.127826467,0.816228926
4,0,0.831497848,0.934589386,0.995985866,0.993736088,0.995838284,0.164628267,0.115597576,0.806677699,0.159829527,0.115028918,0.807602108,0.134995148,0.127782345,0.816224933
4,0,0.832375526,0.935256064,0.995920241,0.99374938,0.995846331,0.164236724,0.115611091,0.806769371,0.159384996,0.115151234,0.807733774,0.134967402,0.127764881,0.816227138
4,0,0.833469629,0.936069548,0.995848536,0.993757308,0.995850921,0.163740695,0.115661517,0.806894779,0.158997372,0.115285695,0.807855308,0.1349466,0.127775982,0.81623441
4,0,0.833705723,0.936102808,0.995777011,0.993743837,0.995841444,0.163331538,0.11572995,0.807004213,0.15856494,0.115431324,0.807989597,0.134636298,0.127929494,0.816341519
4,0,0.834269166,0.937287629,0.995693922,0.993743181,0.995839894,0.162930638,0.11581479,0.807116747,0.158038929,0.115668491,0.808168352,0.134094566,0.128267661,0.816543877
4,0,0.835251927,0.938653946,0.995612383,0.993730485,0.995830059,0.162555262,0.115908213,0.807225108,0.157245979,0.116058953,0.808445632,0.133482471,0.128728598,0.816792667
4,0,0.836067855,0.939766765,0.995501876,0.993729591,0.995827377,0.162182495,0.11600361,0.807333291,0.156300217,0.116589755,0.808792531,0.132757723,0.129269674,0.817085803
4,0,0.836854219,0.94248265,0.995375991,0.993716359,0.99581641,0.161803871,0.116198778,0.807467639,0.155225381,0.11721839,0.809192479,0.132024229,0.129836634,0.817386925
4,0,0.83732748,0.944330573,0.995236218,0.993697464,0.995801091,0.161167443,0.116490811,0.807685733,0.154151648,0.117928803,0.809612334,0.13132064,0.130466163,0.817695856
4,0,0.837655663,0.945835829,0.995110631,0.993673384,0.995782375,0.160445943,0.116893843,0.807950258,0.152910352,0.118723109,0.81008935,0.130651027,0.131057143,0.817988753
4,0,0.837518394,0.946973264,0.994983673,0.993635058,0.995754302,0.160173818,0.117202386,0.80809021,0.15182364,0.119528025,0.810534775,0.129906967,0.131692246,0.818307519
4,0,0.837581038,0.948009133,0.994847,0.993615746,0.995738208,0.159945786,0.117510378,0.808219671,0.151134133,0.120213062,0.81086129,0.129109666,0.13235876,0.818644941
4,0,0.8373909,0.949481964,0.994725227,0.993615746,0.995735288,0.159685388,0.117827475,0.808359385,0.150590017,0.120839231,0.811140537,0.128552079,0.13288343,0.818895638
4,0,0.837424636,0.951075077,0.994609356,0.993611455,0.995729029,0.159531012,0.11813467,0.808472514,0.14994663,0.12149211,0.811447918,0.128199562,0.133458257,0.819113851
4,0,0.836236417,0.95304358,0.994488776,0.993595481,0.995715022,0.158731863,0.118581638,0.808764994,0.149410903,0.122069605,0.811712503,0.127770141,0.134157121,0.819378376
4,0,0.833892167,0.956264317,0.994373143,0.993586302,0.995706022,0.157621115,0.119131826,0.809152961,0.148708552,0.122723252,0.812032759,0.12737608,0.134912059,0.819648981
4,0,0.829733133,0.96047461,0.994282484,0.993581772,0.995700836,0.156792924,0.119775139,0.809501648,0.147807091,0.123506576,0.812429249,0.126876876,0.135530949,0.819909394
4,0,0.828140497,0.962857842,0.994198084,0.993581533,0.99569869,0.155957103,0.120492697,0.80987072,0.14698723,0.124328852,0.812817216,0.126447499,0.13632068,0.820195496
4,0,0.82748574,0.963855863,0.9941113,0.993571937,0.995690703,0.15469797,0.121248126,0.81034255,0.146136656,0.125133783,0.81320703,0.125972167,0.137264803,0.820529878
4,0,0.798527777,0.972136736,0.994021177,0.993543506,0.995669484,0.153635427,0.122058436,0.810784638,0.144995183,0.126042575,0.813686371,0.125438571,0.138239995,0.820883274
4,0,0.781546175,0.97615397,0.99391371,0.99353677,0.995662689,0.152656838,0.122922093,0.811220407,0.143879235,0.127130061,0.814202785,0.124875538,0.139004126,0.82119149
4,0,0.776701927,0.977803886,0.99380213,0.99352473,0.995652437,0.151659265,0.123804346,0.811664641,0.142776117,0.128341317,0.814747453,0.124352187,0.139732957,0.821481824
4,0,0.775176048,0.978880763,0.993683457,0.993525088,0.99565053,0.151005492,0.124701142,0.812035859,0.1416336,0.129492283,0.815283418,0.123830952,0.140425757,0.821762562
4,0,0.774104357,0.980130911,0.993569076,0.99354291,0.995660424,0.150310531,0.125784189,0.812462926,0.140643254,0.130583018,0.815771699,0.123397961,0.141022921,0.822000921
4,0,0.773028076,0.98131907,0.993453681,0.993535042,0.995653391,0.149776623,0.127032727,0.812895358,0.139744118,0.131723911,0.816251576,0.122905634,0.141678393,0.822266281
4,0,0.771793962,0.983207703,0.993348956,0.993522584,0.995643437,0.149254814,0.128371641,0.813347399,0.138978034,0.13282387,0.816691816,0.122300506,0.142225474,0.822527945
4,0,0.770506382,0.985566258,0.993205726,0.993509293,0.995631933,0.14875643,0.129674703,0.813784897,0.138157368,0.133885697,0.817134023,0.121712275,0.142859787,0.822808266
4,0,0.76995945,0.987341285,0.993039012,0.99349612,0.995620012,0.148397669,0.131367594,0.814289868,0.137259841,0.134874344,0.817574501,0.121073194,0.143169031,0.823020399
4,0,0.769428968,0.988659024,0.992849469,0.993484557,0.995607853,0.148043141,0.133072764,0.814796388,0.136443079,0.136052042,0.818042934,0.120532669,0.143684655,0.823260665
4,0,0.769524753,0.990203023,0.99264878,0.99347204,0.995595455,0.147685796,0.134519368,0.815238059,0.13571322,0.136940688,0.818421841,0.119957939,0.144143313,0.82349503
4,0,0.769964814,0.991629004,0.992456973,0.993462086,0.995585024,0.147345588,0.13605991,0.815698266,0.135038286,0.137830153,0.818787873,0.119497344,0.144574374,0.823697507
4,0,0.770271182,0.992591143,0.992290676,0.993444622,0.995570004,0.147032946,0.137354285,0.816090703,0.134536728,0.138572529,0.819080591,0.118989006,0.145204738,0.823958039
4,0,0.770410657,0.993062377,0.992147505,0.993438065,0.995563209,0.146783441,0.138573542,0.816450834,0.134254098,0.139121562,0.819278359,0.118399851,0.14599964,0.824274838
4,0,0.770713449,0.993316889,0.991999447,0.99343133,0.995556235,0.146604821,0.139781177,0.816792607,0.133752689,0.13991639,0.819583178,0.117935859,0.146729887,0.824549735
4,0,0.771015942,0.993382573,0.991890013,0.99341917,0.995546401,0.146466702,0.14083159,0.817085922,0.133213371,0.140750691,0.819904864,0.117453009,0.14735432,0.824802816
4,0,0.771596432,0.993142903,0.991778433,0.993406296,0.995536208,0.146311402,0.141736388,0.817346156,0.132849827,0.141386002,0.820139825,0.117053971,0.148236543,0.825100124
4,0,0.772766054,0.992854118,0.991693497,0.993382454,0.995518804,0.146148548,0.142718449,0.817627072,0.13239485,0.142196819,0.820437551,0.116592884,0.149143741,0.825415373
4,0,0.773791432,0.992664099,0.991615593,0.993364453,0.995505393,0.145924091,0.143510729,0.817873418,0.131863534,0.143266916,0.82081461,0.116253778,0.150187075,0.825738788
4,0,0.774821877,0.99251771,0.991528928,0.993345797,0.995491147,0.145639241,0.144364133,0.818148017,0.131316409,0.144376412,0.82120353,0.115817405,0.150910929,0.826005101
4,0,0.775604367,0.992406011,0.991445184,0.993333817,0.995481849,0.145513579,0.145558894,0.818473577,0.130790964,0.14558354,0.821611583,0.115461811,0.151841462,0.82630372
4,0,0.776252508,0.992409468,0.991339386,0.993307233,0.995462298,0.145379886,0.146892458,0.818835676,0.13046743,0.146562487,0.821921229,0.11514689,0.152889192,0.82662183
4,0,0.776800215,0.992447615,0.991225302,0.993275881,0.995438993,0.145143256,0.148219213,0.819216132,0.130167395,0.147800386,0.822288811,0.114848591,0.153761327,0.826894045
4,0,0.777341723,0.992342234,0.991113663,0.993247807,0.995417833,0.144948289,0.149530545,0.819584846,0.130154163,0.14851144,0.822467983,0.114604935,0.154640913,0.827156544
4,0,0.778006196,0.992146373,0.991002977,0.993217945,0.995395601,0.144701689,0.150789171,0.81995064,0.13012813,0.14910987,0.822622061,0.114311859,0.155457437,0.827413976
4,0,0.778909087,0.991995692,0.990862668,0.993172109,0.995361507,0.14469476,0.151912391,0.820230961,0.130004376,0.149667993,0.822786152,0.1140659,0.156234071,0.827651739
4,0,0.779971898,0.991621554,0.990701258,0.993143201,0.995338619,0.144657671,0.152731568,0.820442796,0.12998049,0.150233984,0.822931111,0.113797054,0.156833425,0.827851474
4,0,0.781237245,0.991250873,0.990532279,0.993118048,0.995318651,0.144684866,0.15355666,0.820643067,0.129829407,0.15103744,0.823160291,0.113601096,0.157593802,0.828074634
4,0,0.784818172,0.990719318,0.990361869,0.99310106,0.995304227,0.144703507,0.154379517,0.820843995,0.129612297,0.1517988,0.823393464,0.113320321,0.158374384,0.828319907
4,0,0.78939712,0.990209103,0.990245581,0.993088007,0.995293736,0.144802198,0.155388907,0.821074784,0.129398614,0.152558148,0.823624671,0.113005191,0.159260273,0.828596711
4,0,0.792582452,0.989713073,0.990148187,0.993065596,0.995277345,0.144857898,0.15632838,0.821296692,0.129347458,0.153391689,0.823840261,0.112737559,0.159928411,0.828811884
4,0,0.796061695,0.989282966,0.990063787,0.99305284,0.995267689,0.144862637,0.157187968,0.821509302,0.129249647,0.154128626,0.824041665,0.11251618,0.160699248,0.829041302
4,0,0.799572468,0.98920399,0.989974797,0.993043661,0.995260119,0.144873083,0.157962099,0.821699262,0.129193082,0.154967666,0.824259579,0.112339385,0.161415815,0.829249263
4,0,0.801734209,0.989128709,0.989901364,0.993048728,0.99526304,0.14494212,0.158892989,0.821915329,0.129122451,0.155948594,0.824514151,0.112153172,0.161914691,0.829406619
4,0,0.803883314,0.988990545,0.989823163,0.993035972,0.995253325,0.144992456,0.159794986,0.822128415,0.129060581,0.156929567,0.824766457,0.111944094,0.162242919,0.829528213
4,0,0.806531549,0.989104688,0.989738584,0.993027449,0.995246589,0.145251736,0.161079615,0.822392821,0.12906687,0.157527059,0.82491231,0.11180909,0.162511706,0.829620242
4,0,0.808838248,0.989842296,0.989636064,0.992998779,0.995225608,0.145385355,0.16229105,0.822664976,0.129027724,0.157976389,0.825030923,0.111610211,0.162726954,0.82971257
4,0,0.811081827,0.990731597,0.989505112,0.992979288,0.995210648,0.146009117,0.163853645,0.822922409,0.129036531,0.158399478,0.825133443,0.111295678,0.162956953,0.8298316
4,0,0.81311053,0.991394043,0.98939836,0.992958009,0.995194554,0.146204814,0.164836258,0.823125541,0.129015803,0.158714101,0.825215816,0.111182012,0.163218319,0.82991755
4,0,0.815217137,0.992275953,0.989323676,0.992941916,0.995182991,0.146820098,0.166056558,0.823299706,0.128895774,0.159038842,0.825321436,0.111084983,0.163633257,0.830036879
4,0,0.817918777,0.992227674,0.98925215,0.992928445,0.995173335,0.147076011,0.166786909,0.823427558,0.128905892,0.159314349,0.825387239,0.111010715,0.164234772,0.83019501
4,0,0.819646955,0.992252231,0.989186525,0.992916584,0.995165586,0.147033572,0.167045042,0.823499978,0.129004717,0.159759328,0.82547611,0.110844851,0.164574802,0.83030957
4,0,0.820736051,0.991862297,0.989116788,0.992913187,0.995163679,0.147048354,0.167336136,0.823569238,0.129013419,0.160192922,0.825580478,0.110611171,0.164749235,0.830398977
4,0,0.82091558,0.99133265,0.989044011,0.992902637,0.995156825,0.147236317,0.167809561,0.823647261,0.128876746,0.160750538,0.825744867,0.110480815,0.164930046,0.830468774
4,0,0.821736455,0.99098146,0.988963008,0.992874265,0.995137811,0.147387892,0.168343961,0.82374835,0.128663316,0.161217079,0.825903058,0.110345446,0.165228128,0.830566943
4,0,0.822596431,0.990600228,0.988901615,0.992848456,0.995120943,0.147465333,0.16894488,0.82388103,0.128529027,0.161764458,0.826064825,0.11018914,0.165585011,0.830683947
4,0,0.823471546,0.990244806,0.988842547,0.992812693,0.99509716,0.14746058,0.169544458,0.824030161,0.128325954,0.162391827,0.826259494,0.11004737,0.165960714,0.830802441
4,0,0.824220657,0.98953104,0.988772988,0.992780685,0.995076001,0.147462606,0.170173496,0.824185789,0.128172725,0.163168207,0.826480269,0.109923244,0.166470185,0.830948591
4,0,0.824378014,0.988561451,0.98872155,0.992755413,0.995060027,0.147368699,0.170772836,0.824353278,0.128670797,0.164223954,0.826634884,0.109726571,0.166972518,0.831107259
4,0,0.824477136,0.988102376,0.988658547,0.992733955,0.995045424,0.147194058,0.171402305,0.824544549,0.128960118,0.165221572,0.826818049,0.109687567,0.167716742,0.831291676
4,0,0.811291814,0.984512866,0.988580048,0.99271673,0.995033264,0.147334322,0.172251463,0.824725628,0.129463792,0.166394919,0.827001154,0.109591976,0.168446675,0.831485093
4,0,0.806883454,0.98293674,0.98848784,0.992705703,0.995025277,0.147669405,0.173360825,0.824930429,0.130249158,0.167849869,0.827195108,0.109755106,0.169805527,0.83177495
4,0,0.804663718,0.98276341,0.988367796,0.992684484,0.99500978,0.148058623,0.174443886,0.825118184,0.130914554,0.169426084,0.827443123,0.109896168,0.17151013,0.832151294
4,0,0.802951515,0.982365489,0.988218129,0.992668688,0.994997561,0.148594245,0.175681412,0.825314522,0.131886929,0.171117589,0.827655971,0.110083126,0.173472553,0.832578421
4,0,0.801259756,0.981959105,0.988081574,0.992658079,0.994988978,0.149127409,0.1769045,0.825507104,0.132906377,0.172870412,0.827875078,0.110330306,0.175346002,0.83297348
4,0,0.799910069,0.981701016,0.987928927,0.99263382,0.994970798,0.15007551,0.178521559,0.82571274,0.134088516,0.174823284,0.828109086,0.110283934,0.176970884,0.833366871
4,0,0.799452901,0.98198092,0.987779498,0.992591918,0.994940579,0.151244238,0.180342421,0.825924516,0.135400757,0.176937535,0.828356624,0.110150687,0.178268254,0.833700597
4,0,0.799177051,0.982078433,0.987602293,0.992584407,0.994933248,0.152137265,0.182026342,0.826158702,0.136651531,0.179010257,0.828607023,0.110141024,0.179722562,0.834046423
4,0,0.798895359,0.982180536,0.987430215,0.99259758,0.994940698,0.152739897,0.18322885,0.826332033,0.137599409,0.180811107,0.82885313,0.10984201,0.180826858,0.834366322
4,0,0.798021078,0.982403398,0.987240851,0.992590666,0.994933724,0.153621882,0.184887215,0.826563239,0.137853712,0.182162732,0.829129279,0.109941117,0.182828784,0.834818602
4,0,0.797427654,0.98269707,0.98704648,0.99258697,0.994929016,0.153879955,0.185642332,0.826696157,0.137943789,0.183357686,0.829401135,0.109938689,0.18491298,0.835309982
4,0,0.796746612,0.982995749,0.986915052,0.992583871,0.994926214,0.153983384,0.186251387,0.826824903,0.13765581,0.184331477,0.829693496,0.110212989,0.187683642,0.835908234
4,0,0.795501113,0.983590186,0.986792088,0.992595315,0.994933546,0.154226363,0.187447295,0.827070892,0.137473404,0.185430408,0.829995275,0.110192955,0.190267101,0.836518168
4,0,0.793964624,0.984320223,0.986634731,0.992599726,0.994935393,0.154258162,0.188683599,0.827369571,0.137404159,0.187082991,0.830408216,0.110147186,0.19277209,0.837115109
4,0,0.792703032,0.984875321,0.986497879,0.992625117,0.994951725,0.154361948,0.190145165,0.8277089,0.136976212,0.18887122,0.830924213,0.110011555,0.195165038,0.837701678
4,0,0.791612148,0.984967291,0.986369491,0.992658913,0.994974136,0.15444082,0.191948131,0.828137517,0.13652809,0.190868914,0.83149451,0.110192239,0.197856814,0.838298082
4,0,0.790265203,0.984757125,0.986242175,0.992704034,0.995004654,0.15453741,0.194205433,0.828674138,0.136060417,0.192929268,0.832083225,0.110293262,0.200671256,0.838936448
4,0,0.789050877,0.984886825,0.986152887,0.992743134,0.995031238,0.154595748,0.196665883,0.829268456,0.13570714,0.19528231,0.832718968,0.110550381,0.203987762,0.839661598
4,0,0.790616274,0.986053288,0.986077011,0.992785931,0.995061159,0.154513001,0.199179262,0.829902709,0.135258719,0.197884515,0.833432496,0.110785313,0.207196057,0.840365231
4,0,0.791854978,0.986603558,0.985983729,0.992839992,0.995098114,0.15457207,0.201958895,0.830572844,0.134928167,0.200753987,0.834186137,0.110644795,0.209716707,0.840979338
4,0,0.797953486,0.987764597,0.985886574,0.992867827,0.995117366,0.154531226,0.204779744,0.831272483,0.134726956,0.203680709,0.834927022,0.110792533,0.212694913,0.841644466
4,0,0.807241082,0.989311278,0.985795796,0.992900789,0.995140195,0.154712141,0.208005488,0.832027614,0.134209991,0.206389338,0.835675538,0.11093092,0.216036797,0.842394412
4,0,0.812681496,0.989746809,0.985699594,0.992942393,0.995169044,0.154528394,0.210542768,0.832683921,0.133826643,0.209403232,0.836470127,0.111060828,0.219299644,0.843127489
4,0,0.819323421,0.990303874,0.985592484,0.992980123,0.995195031,0.154439822,0.213164806,0.833342016,0.133366108,0.212341756,0.837258697,0.111086488,0.222252816,0.843806863
4,0,0.828072786,0.989880204,0.985477149,0.993025899,0.995226324,0.154063672,0.215757877,0.834047437,0.132976219,0.215050668,0.837979138,0.11115969,0.224991038,0.844427049
4,0,0.830352724,0.989392042,0.985386491,0.993049324,0.995242596,0.153464019,0.217669532,0.834628105,0.132688954,0.217350796,0.838581145,0.111253314,0.227403969,0.844967842
4,0,0.833212435,0.988859773,0.985314548,0.993058324,0.995249093,0.15298526,0.219848007,0.835250258,0.132427812,0.219243869,0.839081287,0.111199073,0.229514629,0.845464826
4,0,0.835927963,0.98849833,0.985230207,0.993065953,0.995254457,0.15290384,0.222588971,0.835932016,0.132141337,0.22108224,0.839573085,0.111002803,0.231116652,0.845871031
4,0,0.839096546,0.987893462,0.985150218,0.99308145,0.995265365,0.152853295,0.225248083,0.836587489,0.13186729,0.223077089,0.840098262,0.110973522,0.23283422,0.846272111
4,0,0.843027115,0.986643016,0.98499459,0.993054748,0.995247841,0.152619258,0.228606135,0.837446213,0.131293908,0.225684792,0.840825677,0.110642284,0.235549957,0.846956849
4,0,0.844196081,0.986082196,0.984942615,0.993049145,0.995244265,0.152602881,0.229745805,0.83772558,0.131110638,0.226542637,0.841063082,0.110508606,0.236220479,0.847135425
4,0,0.846648633,0.98545289,0.984825969,0.993037939,0.995237112,0.15241088,0.23168236,0.838230789,0.130703121,0.228309542,0.841558039,0.110189304,0.23734194,0.847452044
4,0,0.849359214,0.984874725,0.984733999,0.993011236,0.99521929,0.152011022,0.233521268,0.838749945,0.130453184,0.229691461,0.84193182,0.109897241,0.238298789,0.847725391
4,0,0.851950765,0.984575272,0.984640837,0.992994547,0.995208144,0.151769623,0.235533401,0.839281142,0.129938528,0.23097837,0.842332244,0.109748244,0.239754409,0.848086238
4,0,0.854075074,0.984082282,0.9845469,0.992971897,0.995193481,0.151597574,0.237330422,0.839746594,0.129424989,0.232291788,0.842738509,0.109555714,0.241290137,0.848473668
